Number of lines in output :  7269
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   215.0795    215.0118    5.764635  -3.711 3.506e+04  27.00     0.581547   2.5     6.346513   3.5 K88  
   215.1856    215.1179    5.761791  -4.798 2.867e+03  27.00     1.049077   2.5     6.811199   3.5 K88  
   215.1933    215.1256    5.761585  -2.879 3.172e+05  27.00     0.581547   2.5     6.343463   2.5 K88  
   215.2819    215.2142    5.759213  -3.690 2.938e+04  27.00     0.513659   3.5     6.273203   4.5 K88  
   215.2890    215.2213    5.759024  -2.276 1.270e+06  27.00     0.581547   2.5     6.340903   2.5 K88  
   215.3498    215.2821    5.757397  -1.575 4.784e+06  27.00     0.513659   3.5     6.271386   3.5 K88  
   215.4749    215.4072    5.754054  -3.712 3.485e+04  27.00     0.101178   3.5     5.855562   3.5 K88  
   216.2867    216.2188    5.732458  -1.767 6.095e+06  27.00     0.581547   2.5     6.314335   1.5 K88  
   216.3705    216.3026    5.730236  -1.915 8.664e+06  27.00     0.224343   1.5     5.954909   0.5 K88  
   216.4252    216.3573    5.728789  -2.029 3.330e+06  27.00     0.174438   2.5     5.903556   1.5 K88  
   216.9389    216.8709    5.715224  -2.074 5.976e+06  27.00     0.224343   1.5     5.939896   0.5 K88  
   216.9942    216.9261    5.713770  -4.441 8.552e+03  27.00     0.629365   1.5     6.343463   2.5 K88  
   217.0698    217.0017    5.711779  -3.942 1.618e+04  27.00     0.513659   3.5     6.225766   4.5 K88  
   217.0914    217.0233    5.711210  -3.582 6.176e+04  27.00     0.629365   1.5     6.340903   2.5 K88  
   217.1235    217.0554    5.710365  -2.425 6.647e+05  27.00     0.101178   3.5     5.811871   3.5 K88  
   217.1483    217.0802    5.709713  -3.613 4.310e+04  27.00     0.581547   2.5     6.291588   3.5 K88  
   217.2861    217.2180    5.706091  -2.037 2.162e+06  27.00     0.581547   2.5     6.287967   2.5 K88  
   217.3855    217.3174    5.703483  -1.429 6.570e+06  27.00     0.431844   4.5     6.135654   3.5 K88  
   217.4524    217.3842    5.701730  -3.279 1.237e+05  27.00     0.174438   2.5     5.876495   2.5 K88  
   217.5276    217.4594    5.699758  -0.365 7.603e+07  27.00     0.000000   4.5     5.700086   3.5 K88  
   217.7173    217.6491    5.694790  -2.610 4.318e+05  27.00     0.922803   3.5     6.617921   3.5 K88  
   217.7651    217.6969    5.693540  -2.636 4.065e+05  27.00     0.581547   2.5     6.275415   3.5 K88  
   217.9192    217.8510    5.689512  -4.326 8.288e+03  27.00     0.581547   2.5     6.271386   3.5 K88  
   218.0092    217.9409    5.687167  -1.615 1.703e+07  27.00     0.629365   1.5     6.316859   0.5 K88  
   218.0743    218.0060    5.685469  -1.431 8.665e+06  27.00     0.101178   3.5     5.786973   2.5 K88  
   218.1060    218.0377    5.684643  -4.311 1.713e+04  27.00     0.629365   1.5     6.314335   1.5 K88  
   218.1805    218.1122    5.682700  -1.340 6.405e+06  27.00     0.922803   3.5     6.605830   4.5 K88  
   218.2535    218.1852    5.680798  -2.805 2.742e+05  27.00     0.174438   2.5     5.855562   3.5 K88  
   218.3270    218.2587    5.678887  -4.613 8.528e+03  27.00     0.224343   1.5     5.903556   1.5 K88  
   218.4999    218.4315    5.674396  -2.702 3.468e+05  27.00     0.000000   4.5     5.674722   3.5 K88  
   218.5622    218.4938    5.672777  -1.676 4.907e+06  27.00     0.922803   3.5     6.595906   2.5 K88  
   218.7125    218.6441    5.668877  -2.498 7.383e+05  27.00     0.174438   2.5     5.843640   2.5 K88  
   218.7470    218.6786    5.667984  -0.647 3.142e+07  27.00     0.431844   4.5     6.100154   4.5 K88  
   218.7966    218.7282    5.666698  -3.771 5.902e+04  27.00     1.049077   2.5     6.716100   1.5 K88  
   218.7972    218.7288    5.666683  -1.467 7.923e+06  27.00     0.513659   3.5     6.180667   2.5 K88  
   219.0035    218.9350    5.661345  -2.260 9.553e+05  27.00     0.922803   3.5     6.584474   3.5 K88  
   219.1223    219.0538    5.658276  -4.242 1.326e+04  27.00     0.629365   1.5     6.287967   2.5 K88  
   219.3301    219.2616    5.652914  -2.511 5.344e+05  27.00     1.710542   2.5     7.363781   3.5 K88  
   219.3723    219.3038    5.651827  -3.179 1.530e+05  27.00     0.224343   1.5     5.876495   2.5 K88  
   219.7144    219.6458    5.643027  -0.559 6.357e+07  27.00     0.101178   3.5     5.744529   2.5 K88  
   220.1922    220.1235    5.630783  -2.136 2.515e+06  27.00     0.581547   2.5     6.212653   1.5 K88  
   220.4891    220.4203    5.623201  -3.434 8.418e+04  27.00     0.922803   3.5     6.546327   2.5 K88  
   220.5491    220.4803    5.621672  -0.985 1.774e+07  27.00     0.513659   3.5     6.135654   3.5 K88  
   220.6549    220.5861    5.618974  -2.732 4.232e+05  27.00     0.224343   1.5     5.843640   2.5 K88  
   220.8393    220.7704    5.614285  -2.222 4.102e+06  27.00     0.224343   1.5     5.838951   0.5 K88  
   220.8550    220.7861    5.613886  -1.051 3.040e+07  27.00     0.174438   2.5     5.788646   1.5 K88  
   220.9208    220.8519    5.612213  -2.363 9.874e+05  27.00     0.174438   2.5     5.786973   2.5 K88  
   221.1601    221.0912    5.606138  -4.323 6.482e+03  27.00     0.101178   3.5     5.707638   4.5 K88  
   221.3035    221.2345    5.602509  -2.117 1.734e+06  27.00     0.101178   3.5     5.704009   2.5 K88  
   221.4501    221.3811    5.598798  -1.620 5.438e+06  27.00     0.581547   2.5     6.180667   2.5 K88  
   221.4544    221.3854    5.598690  -1.793 5.476e+06  27.00     0.174438   2.5     5.773449   1.5 K88  
   221.4585    221.3895    5.598586  -1.183 1.115e+07  27.00     0.101178   3.5     5.700086   3.5 K88  
   221.8100    221.7409    5.589714  -4.674 4.786e+03  27.00     0.922803   3.5     6.512838   2.5 K88  
   221.9506    221.8815    5.586174  -1.492 4.361e+06  27.00     0.513659   3.5     6.100154   4.5 K88  
   221.9849    221.9158    5.585310  -1.626 8.006e+06  27.00     0.174438   2.5     5.760068   1.5 K88  
   222.0533    221.9842    5.583589  -2.962 1.846e+05  27.00     0.922803   3.5     6.506713   3.5 K88  
   222.0780    222.0089    5.582968  -1.415 1.300e+07  27.00     0.629365   1.5     6.212653   1.5 K88  
   222.4663    222.3971    5.573224  -3.645 3.815e+04  27.00     0.101178   3.5     5.674722   3.5 K88  
   222.6041    222.5349    5.569772  -1.089 1.828e+07  27.00     0.174438   2.5     5.744529   2.5 K88  
   222.6540    222.5848    5.568523  -1.574 4.485e+06  27.00     1.049077   2.5     6.617921   3.5 K88  
   222.8358    222.7665    5.563983  -1.475 1.125e+07  27.00     0.224343   1.5     5.788646   1.5 K88  
   222.8554    222.7861    5.563493  -1.866 3.047e+06  27.00     0.101178   3.5     5.664991   2.5 K88  
   222.9028    222.8335    5.562310  -3.040 2.041e+05  27.00     0.224343   1.5     5.786973   2.5 K88  
   222.9496    222.8803    5.561141  -3.499 1.063e+05  27.00     0.174438   2.5     5.735898   1.5 K88  
   223.0433    222.9740    5.558807  -0.572 4.490e+07  27.00     0.431844   4.5     5.990970   3.5 K88  
   223.2449    223.1755    5.553788  -1.613 4.078e+06  27.00     0.581547   2.5     6.135654   3.5 K88  
   223.3162    223.2468    5.552015  -1.023 3.171e+07  27.00     0.174438   2.5     5.726771   1.5 K88  
   223.3576    223.2882    5.550983  -2.193 1.429e+06  27.00     0.629365   1.5     6.180667   2.5 K88  
   223.4460    223.3766    5.548787  -2.695 6.741e+05  27.00     0.224343   1.5     5.773449   1.5 K88  
   223.5377    223.4683    5.546510  -3.521 6.703e+04  27.00     1.049077   2.5     6.595906   2.5 K88  
   223.5411    223.4717    5.546427  -1.053 1.477e+07  27.00     0.431844   4.5     5.978589   3.5 K88  
   223.7496    223.6801    5.541259  -0.810 1.032e+08  27.00     0.224343   1.5     5.765921   0.5 NBS  
   223.7827    223.7132    5.540439  -2.973 2.362e+05  27.00     0.513659   3.5     6.054417   2.5 K88  
   223.8193    223.7498    5.539533  -3.321 3.179e+05  27.00     0.629365   1.5     6.169216   0.5 K88  
   223.9861    223.9166    5.535407  -1.616 8.047e+06  27.00     0.224343   1.5     5.760068   1.5 K88  
   223.9994    223.9299    5.535078  -3.176 1.108e+05  27.00     1.049077   2.5     6.584474   3.5 K88  
   224.1444    224.0748    5.531500  -1.125 2.489e+07  27.00     1.049077   2.5     6.580895   1.5 K88  
   224.2354    224.1658    5.529253  -2.708 4.331e+05  27.00     0.174438   2.5     5.704009   2.5 K88  
   224.3946    224.3250    5.525331  -2.225 9.863e+05  27.00     0.174438   2.5     5.700086   3.5 K88  
   224.4825    224.4129    5.523167  -1.464 7.579e+06  27.00     0.922803   3.5     6.446288   2.5 K88  
   224.6167    224.5470    5.519869  -2.283 1.148e+06  27.00     0.224343   1.5     5.744529   2.5 K88  
   224.7300    224.6603    5.517084  -2.303 1.643e+06  27.00     0.174438   2.5     5.691839   1.5 K88  
   224.8560    224.7863    5.513992  -1.107 1.719e+07  27.00     0.513659   3.5     6.027968   2.5 K88  
   224.9684    224.8987    5.511238  -3.247 1.866e+05  27.00     0.224343   1.5     5.735898   1.5 K88  
   225.1200    225.0502    5.507529  -0.836 3.200e+07  27.00     0.922803   3.5     6.430648   2.5 K88  
   225.2533    225.1835    5.504268  -2.029 1.537e+06  27.00     0.000000   4.5     5.504584   3.5 K88  
   225.2665    225.1967    5.503946  -2.098 1.311e+06  27.00     1.710542   2.5     7.214803   3.5 K88  
   225.3415    225.2717    5.502112  -1.683 6.814e+06  27.00     0.224343   1.5     5.726771   1.5 K88  
   225.4294    225.3596    5.499968  -3.938 1.892e+04  27.00     0.174438   2.5     5.674722   3.5 K88  
   225.5539    225.4840    5.496934  -1.175 1.460e+07  27.00     1.049077   2.5     6.546327   2.5 K88  
   225.5543    225.4844    5.496924  -2.511 1.011e+06  27.00     0.581547   2.5     6.078787   1.5 K88  
   225.7280    225.6581    5.492691  -0.590 5.608e+07  27.00     0.513659   3.5     6.006666   2.5 K88  
   225.7567    225.6868    5.491995  -3.529 3.871e+04  27.00     0.101178   3.5     5.593488   4.5 K88  
   225.8289    225.7590    5.490238  -2.053 1.929e+06  27.00     0.174438   2.5     5.664991   2.5 K88  
   226.2776    226.2076    5.479351  -3.527 6.452e+04  27.00     0.224343   1.5     5.704009   2.5 K88  
   226.3296    226.2596    5.478091  -1.420 4.950e+06  27.00     0.000000   4.5     5.478405   4.5 K88  
   226.3749    226.3049    5.476996  -1.440 5.907e+06  27.00     0.513659   3.5     5.990970   3.5 K88  
   226.5111    226.4410    5.473704  -2.863 8.911e+05  27.00     0.224343   1.5     5.698362   0.5 K88  
   226.5586    226.4885    5.472555  -1.061 1.882e+07  27.00     0.581547   2.5     6.054417   2.5 K88  
   226.7813    226.7112    5.467181  -2.696 6.529e+05  27.00     0.224343   1.5     5.691839   1.5 K88  
   226.8877    226.8176    5.464616  -0.715 3.122e+07  27.00     0.513659   3.5     5.978589   3.5 K88  
   226.9363    226.8661    5.463447  -1.461 7.467e+06  27.00     1.049077   2.5     6.512838   2.5 K88  
   226.9450    226.8748    5.463237  -1.081 2.687e+07  27.00     0.581547   2.5     6.045099   1.5 K88  
   227.0799    227.0097    5.459991  -4.012 3.146e+04  27.00     1.049077   2.5     6.509383   1.5 K88  
   227.1910    227.1208    5.457322  -0.435 5.933e+07  27.00     1.049077   2.5     6.506713   3.5 K88  
   227.5206    227.4503    5.449415  -1.370 4.580e+06  27.00     0.000000   4.5     5.449728   5.5 NBS  
   227.5334    227.4631    5.449109  -1.284 1.675e+07  27.00     0.629365   1.5     6.078787   1.5 K88  
   227.6588    227.5885    5.446108  -2.429 7.987e+05  27.00     0.581547   2.5     6.027968   2.5 K88  
   227.9004    227.8300    5.440335  -2.479 7.104e+05  27.00     0.224343   1.5     5.664991   2.5 K88  
   228.0196    227.9492    5.437492  -0.801 5.071e+07  27.00     0.581547   2.5     6.019352   1.5 K88  
   228.0607    227.9903    5.436511  -1.988 1.648e+06  27.00     0.000000   4.5     5.436823   3.5 K88  
   228.5093    228.4388    5.425837  -1.446 2.287e+07  27.00     0.629365   1.5     6.055514   0.5 K88  
   228.5527    228.4822    5.424807  -0.692 4.325e+07  27.00     0.581547   2.5     6.006666   2.5 K88  
   228.5555    228.4850    5.424740  -1.807 3.319e+06  27.00     0.629365   1.5     6.054417   2.5 K88  
   228.5585    228.4880    5.424669  -1.170 1.439e+07  27.00     0.101178   3.5     5.526159   2.5 K88  
   228.6117    228.5412    5.423407  -0.763 2.753e+07  27.00     0.431844   4.5     5.855562   3.5 K88  
   228.6121    228.5416    5.423398  -2.681 3.325e+05  27.00     0.922803   3.5     6.346513   3.5 K88  
   228.7407    228.6702    5.420348  -4.634 4.935e+03  27.00     0.922803   3.5     6.343463   2.5 K88  
   228.8489    228.7783    5.417788  -1.051 1.887e+07  27.00     0.922803   3.5     6.340903   2.5 K88  
   228.8514    228.7808    5.417729  -0.270 8.549e+07  27.00     0.513659   3.5     5.931699   3.5 FMW  
   228.9488    228.8782    5.415422  -1.135 2.331e+07  27.00     0.629365   1.5     6.045099   1.5 K88  
   229.0209    228.9503    5.413718  -2.035 1.955e+06  27.00     0.101178   3.5     5.515206   2.5 K88  
   229.1255    229.0549    5.411244  -1.044 2.870e+07  27.00     0.581547   2.5     5.993102   1.5 K88  
   229.2160    229.1453    5.409112  -0.447 5.670e+07  27.00     0.581547   2.5     5.990970   3.5 K88  
   229.4711    229.4004    5.403096  -0.806 2.475e+07  27.00     0.101178   3.5     5.504584   3.5 K88  
   229.5936    229.5229    5.400213  -0.860 2.183e+07  27.00     0.000000   4.5     5.400523   3.5 FMW  
   229.6019    229.5312    5.400017  -2.814 4.854e+05  27.00     1.049077   2.5     6.449405   1.5 K88  
