Number of lines in output :  3351
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   239.3839    239.3110    5.179357  -4.106 1.824e+04  28.00     0.109090   2.0     5.288744   2.0 K88  
   239.5155    239.4426    5.176509  -3.963 4.220e+04  28.00     0.212409   1.0     5.389215   1.0 K88  
   239.5713    239.4983    5.175305  -1.831 2.450e+06  28.00     0.109090   2.0     5.284693   3.0 K88  
   239.7110    239.6380    5.172289  -2.644 5.270e+05  28.00     0.274832   2.0     5.447418   2.0 K88  
   239.7361    239.6631    5.171747  -1.929 4.556e+06  28.00     0.422805   2.0     5.594849   1.0 K88  
   240.2571    240.1840    5.160532  -1.042 2.098e+07  28.00     0.165177   3.0     5.326005   2.0 K88  
   241.3218    241.2484    5.137765  -3.378 6.852e+04  28.00     0.274832   2.0     5.412892   3.0 K88  
   241.3376    241.2642    5.137429  -1.368 7.011e+06  28.00     0.165177   3.0     5.302901   3.0 K88  
   242.0044    241.9309    5.123273  -1.060 1.984e+07  28.00     0.165177   3.0     5.288744   2.0 FMW  
   242.1959    242.1223    5.119222  -1.314 7.883e+06  28.00     0.165177   3.0     5.284693   3.0 K88  
   242.4058    242.3322    5.114789  -1.813 1.940e+06  28.00     0.165177   3.0     5.280260   4.0 K88  
   242.4389    242.3653    5.114089  -1.487 1.233e+07  28.00     0.274832   2.0     5.389215   1.0 K88  
   242.4762    242.4026    5.113303  -1.154 1.592e+07  28.00     0.212409   1.0     5.326005   2.0 K88  
   243.5150    243.4411    5.091491  -1.415 8.652e+06  28.00     0.422805   2.0     5.514589   2.0 K88  
   244.2406    244.1666    5.076365  -1.539 1.077e+07  28.00     0.212409   1.0     5.289066   1.0 K88  
   244.2560    244.1820    5.076044  -1.611 5.476e+06  28.00     0.212409   1.0     5.288744   2.0 K88  
   245.1205    245.0463    5.058142  -1.819 2.406e+06  28.00     0.422805   2.0     5.481238   3.0 K88  
   245.4728    245.3985    5.050884  -1.362 9.619e+06  28.00     0.274832   2.0     5.326005   2.0 K88  
   246.6008    246.5262    5.027781  -1.902 1.964e+06  28.00     0.274832   2.0     5.302901   3.0 K88  
   246.7704    246.6958    5.024324  -2.406 8.601e+05  28.00     0.422805   2.0     5.447418   2.0 K88  
