Number of lines in output :  11497
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   221.9797    221.9106    5.585441  -2.505 7.053e+05  23.00     0.000000   1.5     5.585762   2.5 K88  
   222.0323    221.9632    5.584117  -2.333 7.856e+05  23.00     0.017034   2.5     5.601472   3.5 K88  
   222.0350    221.9659    5.584050  -2.471 4.574e+05  23.00     0.040107   3.5     5.624477   4.5 K88  
   222.1144    222.0453    5.582053  -3.587 8.748e+04  23.00     0.017034   2.5     5.599407   1.5 K88  
   222.1216    222.0525    5.581873  -1.701 3.364e+06  23.00     0.017034   2.5     5.599228   3.5 K88  
   222.3533    222.2841    5.576057  -2.109 2.624e+06  23.00     0.000000   1.5     5.576377   1.5 K88  
   222.3712    222.3020    5.575608  -0.955 2.494e+07  23.00     0.017034   2.5     5.592962   2.5 K88  
   222.5728    222.5036    5.570555  -1.695 6.794e+06  23.00     0.017034   2.5     5.587909   1.5 K88  
   222.6122    222.5430    5.569570  -2.548 4.764e+05  23.00     0.017034   2.5     5.586924   3.5 K88  
   222.6490    222.5798    5.568649  -1.849 1.905e+06  23.00     0.040107   3.5     5.609075   4.5 K88  
   222.6587    222.5895    5.568408  -2.943 2.557e+05  23.00     0.017034   2.5     5.585762   2.5 K88  
   222.9535    222.8842    5.561046  -1.433 6.189e+06  23.00     0.040107   3.5     5.601472   3.5 K88  
   223.0346    222.9653    5.559024  -3.585 8.716e+04  23.00     0.017034   2.5     5.576377   1.5 K88  
   223.0435    222.9742    5.558802  -0.898 2.120e+07  23.00     0.040107   3.5     5.599228   3.5 K88  
   223.1064    223.0371    5.557232  -2.554 3.742e+05  23.00     0.040107   3.5     5.597658   4.5 K88  
   223.1722    223.1029    5.555595  -1.425 5.033e+06  23.00     0.068563   4.5     5.624477   4.5 K88  
   223.2112    223.1418    5.554626  -2.472 3.763e+05  23.00     0.068563   4.5     5.623508   5.5 K88  
   223.2952    223.2258    5.552537  -1.550 6.284e+06  23.00     0.040107   3.5     5.592962   2.5 K88  
   223.5382    223.4688    5.546499  -2.821 2.520e+05  23.00     0.040107   3.5     5.586924   3.5 K88  
   223.5850    223.5156    5.545337  -4.089 1.812e+04  23.00     0.040107   3.5     5.585762   2.5 K88  
   223.7926    223.7231    5.540194  -0.710 2.597e+07  23.00     0.068563   4.5     5.609075   4.5 K88  
   224.1001    224.0306    5.532591  -2.291 8.495e+05  23.00     0.068563   4.5     5.601472   3.5 K88  
   224.1303    224.0607    5.531848  -4.886 2.877e+03  23.00     0.000000   1.5     5.532166   2.5 K88  
   224.1911    224.1215    5.530347  -1.781 2.747e+06  23.00     0.068563   4.5     5.599228   3.5 K88  
   224.2547    224.1851    5.528777  -2.909 1.635e+05  23.00     0.068563   4.5     5.597658   4.5 K88  
